transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count
TXN100283,CUST1963,41152.18,WALLET,FAILED,NETWORK_ERROR,2026-08-25 20:14:48.314360,2
TXN100284,CUST3298,32904.84,CARD,SUCCESS,,2026-07-31 05:37:48.314360,1
TXN100285,CUST1720,12835.74,WALLET,SUCCESS,,2026-08-06 16:10:48.314360,3
TXN100286,CUST3323,46367.8,UPI,FAILED,BANK_DECLINE,2026-08-09 12:04:48.314360,3
TXN100287,CUST8320,11987.87,WALLET,SUCCESS,,2026-08-19 13:11:48.314360,0
TXN100288,CUST2652,48619.16,UPI,SUCCESS,,2026-08-27 11:46:48.314360,2
TXN100289,CUST3119,28011.53,WALLET,SUCCESS,,2026-08-16 10:55:48.314360,1
TXN100290,CUST5081,45186.65,NETBANKING,SUCCESS,,2026-08-15 20:43:48.314360,2
TXN100291,CUST5210,6156.04,NETBANKING,SUCCESS,,2026-08-26 07:24:48.314360,3
TXN100292,CUST3848,33064.22,WALLET,SUCCESS,,2026-08-01 18:57:48.314360,1
TXN100293,CUST3544,22820.99,CARD,SUCCESS,,2026-08-05 12:14:48.314360,2
TXN100294,CUST5620,49239.65,NETBANKING,SUCCESS,,2026-07-31 07:38:48.314360,0
TXN100295,CUST2549,49540.15,NETBANKING,SUCCESS,,2026-07-30 10:44:48.314360,2
TXN100296,CUST7725,38407.57,NETBANKING,SUCCESS,,2026-08-03 22:43:48.314360,3
TXN100297,CUST6915,31543.45,CARD,SUCCESS,,2026-08-02 21:01:48.314360,1
TXN100298,CUST5841,44722.81,UPI,SUCCESS,,2026-08-20 00:48:48.314360,0
TXN100299,CUST1532,33543.66,UPI,FAILED,LIMIT_EXCEEDED,2026-08-01 17:47:48.314360,1
TXN100300,CUST1361,3266.5,CARD,SUCCESS,,2026-08-21 08:51:48.314360,2
TXN100301,CUST2573,25542.09,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-13 17:20:48.314360,0
TXN100302,CUST2069,2432.96,CARD,SUCCESS,,2026-08-02 07:45:48.314360,3
TXN100303,CUST4377,20601.55,NETBANKING,SUCCESS,,2026-08-02 03:17:48.314360,0
TXN100304,CUST8310,41249.49,UPI,FAILED,TIMEOUT,2026-08-17 11:36:48.314360,3
TXN100305,CUST1973,35387.64,WALLET,SUCCESS,,2026-08-16 02:53:48.314360,0
TXN100306,CUST8240,43284.52,NETBANKING,SUCCESS,,2026-08-08 04:53:48.314360,3
TXN100307,CUST6086,48918.62,WALLET,SUCCESS,,2026-08-06 03:56:48.314360,1
TXN100308,CUST2353,9449.32,UPI,SUCCESS,,2026-08-26 12:49:48.314360,0
TXN100309,CUST2999,18282.27,NETBANKING,SUCCESS,,2026-08-14 05:04:48.314360,3
TXN100310,CUST2084,45562.59,UPI,FAILED,BANK_DECLINE,2026-08-02 08:45:48.314360,2
TXN100311,CUST1908,25031.82,CARD,SUCCESS,,2026-08-26 01:03:48.314360,1
TXN100312,CUST2826,46204.68,NETBANKING,SUCCESS,,2026-08-24 03:14:48.314360,3
TXN100313,CUST4766,27262.9,WALLET,FAILED,NETWORK_ERROR,2026-08-03 14:58:48.314360,2
TXN100314,CUST2819,42588.87,NETBANKING,SUCCESS,,2026-08-03 22:02:48.314360,1
TXN100315,CUST1034,38548.18,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-06 01:48:48.314360,1
TXN100316,CUST7886,22498.33,WALLET,SUCCESS,,2026-08-02 01:45:48.314360,2
TXN100317,CUST3373,24893.07,CARD,SUCCESS,,2026-08-03 11:30:48.314360,1
TXN100318,CUST5176,21274.6,UPI,SUCCESS,,2026-08-09 01:28:48.314360,3
TXN100319,CUST9271,43585.96,WALLET,SUCCESS,,2026-08-10 16:03:48.314360,1
TXN100320,CUST3465,18633.45,CARD,SUCCESS,,2026-08-09 12:26:48.314360,2
TXN100321,CUST2467,45347.6,NETBANKING,SUCCESS,,2026-08-23 11:33:48.314360,0
TXN100322,CUST7031,16345.21,UPI,SUCCESS,,2026-08-23 00:06:48.314360,2
TXN100323,CUST9418,41009.95,CARD,FAILED,NETWORK_ERROR,2026-07-30 04:05:48.314360,3
TXN100324,CUST7464,3155.17,WALLET,SUCCESS,,2026-07-31 21:46:48.314360,2
TXN100325,CUST7149,32938.7,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-23 17:46:48.314360,0
TXN100326,CUST5170,35391.91,UPI,SUCCESS,,2026-08-13 06:07:48.314360,0
TXN100327,CUST1505,12764.42,CARD,SUCCESS,,2026-08-07 07:29:48.314360,1
TXN100328,CUST1757,1319.34,WALLET,SUCCESS,,2026-08-28 16:30:48.314360,1
TXN100329,CUST6491,33363.08,CARD,SUCCESS,,2026-08-18 13:44:48.314360,2
TXN100330,CUST2168,30227.18,NETBANKING,SUCCESS,,2026-07-31 02:51:48.314360,2
TXN100331,CUST9716,40589.54,UPI,SUCCESS,,2026-08-10 07:20:48.314360,0
TXN100332,CUST2307,21023.03,NETBANKING,SUCCESS,,2026-08-13 16:09:48.314360,3
TXN100333,CUST4034,23854.21,WALLET,SUCCESS,,2026-08-18 08:08:48.314360,0
TXN100334,CUST1772,40305.74,UPI,SUCCESS,,2026-08-10 07:17:48.314360,3
TXN100335,CUST8228,3409.65,CARD,SUCCESS,,2026-08-19 15:16:48.314360,1
TXN100336,CUST7309,30337.53,NETBANKING,SUCCESS,,2026-08-26 06:00:48.314360,1
TXN100337,CUST3761,38901.73,WALLET,SUCCESS,,2026-08-07 11:41:48.314360,3
TXN100338,CUST8879,12744.67,UPI,FAILED,LIMIT_EXCEEDED,2026-08-25 10:02:48.314360,2
TXN100339,CUST4760,46085.56,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-04 08:48:48.314360,1
TXN100340,CUST9307,35498.67,UPI,FAILED,LIMIT_EXCEEDED,2026-08-15 00:43:48.314360,3
TXN100341,CUST3368,13414.3,NETBANKING,SUCCESS,,2026-08-28 17:20:48.314360,1
TXN100342,CUST2396,29404.22,WALLET,SUCCESS,,2026-08-17 16:54:48.314360,3
TXN100343,CUST4580,39313.8,WALLET,SUCCESS,,2026-08-19 08:46:48.314360,0
TXN100344,CUST3610,11426.07,CARD,SUCCESS,,2026-08-08 14:28:48.314360,0
TXN100345,CUST1669,20479.8,CARD,SUCCESS,,2026-08-17 17:26:48.314360,2
TXN100346,CUST9040,37182.92,WALLET,SUCCESS,,2026-08-06 06:02:48.314360,2
TXN100347,CUST6473,44451.13,NETBANKING,SUCCESS,,2026-08-17 14:23:48.314360,0
TXN100348,CUST7359,44449.88,CARD,SUCCESS,,2026-08-03 23:59:48.314360,0
TXN100349,CUST6909,35391.09,CARD,SUCCESS,,2026-08-22 17:48:48.314360,3
TXN100350,CUST2356,49034.48,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-26 01:13:48.314360,2
TXN100351,CUST3885,40744.34,CARD,SUCCESS,,2026-08-04 18:56:48.314360,1
TXN100352,CUST3845,32230.24,NETBANKING,FAILED,BANK_DECLINE,2026-08-13 04:20:48.314360,0
TXN100353,CUST4950,48753.34,UPI,SUCCESS,,2026-08-19 18:49:48.314360,2
TXN100354,CUST8989,32465.66,CARD,SUCCESS,,2026-08-14 15:28:48.314360,3
TXN100355,CUST1868,8249.23,CARD,FAILED,TIMEOUT,2026-08-09 02:32:48.314360,3
TXN100356,CUST8035,24202.14,CARD,SUCCESS,,2026-08-11 06:14:48.314360,3
TXN100357,CUST2658,47112.14,CARD,SUCCESS,,2026-08-21 17:58:48.314360,2
TXN100358,CUST6908,30530.41,WALLET,SUCCESS,,2026-08-11 22:20:48.314360,0
TXN100359,CUST2154,42796.3,CARD,SUCCESS,,2026-08-27 23:12:48.314360,0
TXN100360,CUST5731,34983.86,UPI,SUCCESS,,2026-07-30 09:37:48.314360,1
TXN100361,CUST9216,35592.9,WALLET,SUCCESS,,2026-08-26 23:32:48.314360,1
TXN100362,CUST5821,6363.27,WALLET,SUCCESS,,2026-08-18 11:18:48.314360,1
TXN100363,CUST6299,22652.25,WALLET,SUCCESS,,2026-08-09 20:56:48.314360,1
TXN100364,CUST4388,39024.36,WALLET,SUCCESS,,2026-08-11 17:29:48.314360,1
TXN100365,CUST4455,32177.79,UPI,SUCCESS,,2026-08-04 00:06:48.314360,3
TXN100366,CUST8383,26696.05,CARD,SUCCESS,,2026-08-10 19:25:48.314360,0
TXN100367,CUST2177,45611.47,NETBANKING,SUCCESS,,2026-08-13 01:38:48.314360,3
TXN100368,CUST7454,22497.83,NETBANKING,SUCCESS,,2026-08-27 23:09:48.314360,0
TXN100369,CUST2073,41131.51,NETBANKING,SUCCESS,,2026-08-27 03:40:48.314360,0
TXN100370,CUST9014,29545.05,UPI,SUCCESS,,2026-08-13 00:13:48.314360,1
TXN100371,CUST5353,38233.03,UPI,SUCCESS,,2026-08-07 08:18:48.314360,3
TXN100372,CUST4592,37936.07,WALLET,SUCCESS,,2026-07-30 05:22:48.314360,1
TXN100373,CUST5503,20421.64,WALLET,SUCCESS,,2026-08-24 08:06:48.314360,0
TXN100374,CUST1504,22715.63,UPI,SUCCESS,,2026-07-31 17:27:48.314360,2
TXN100375,CUST1030,33988.85,WALLET,SUCCESS,,2026-08-17 05:33:48.314360,1
TXN100376,CUST7541,23107.76,UPI,SUCCESS,,2026-08-25 12:05:48.314360,0
TXN100377,CUST4158,39713.26,CARD,SUCCESS,,2026-08-21 01:12:48.314360,1
TXN100378,CUST7792,30831.66,CARD,SUCCESS,,2026-08-18 14:46:48.314360,3
TXN100379,CUST8738,6833.7,CARD,SUCCESS,,2026-08-25 13:35:48.314360,0
TXN100380,CUST1098,12953.29,NETBANKING,SUCCESS,,2026-08-08 00:28:48.314360,2
TXN100381,CUST3088,46117.3,CARD,SUCCESS,,2026-08-03 15:38:48.314360,1
TXN100382,CUST9518,30932.04,WALLET,SUCCESS,,2026-08-23 04:39:48.314360,1
TXN100383,CUST9548,26616.74,CARD,SUCCESS,,2026-08-10 14:38:48.314360,2
TXN100384,CUST4160,44004.98,NETBANKING,SUCCESS,,2026-08-18 21:31:48.314360,3
TXN100385,CUST5960,45884.2,NETBANKING,SUCCESS,,2026-08-28 14:36:48.314360,0
TXN100386,CUST4788,48756.08,NETBANKING,SUCCESS,,2026-07-31 16:23:48.314360,1
TXN100387,CUST3897,1694.63,UPI,SUCCESS,,2026-08-11 03:48:48.314360,3
TXN100388,CUST3086,33072.04,WALLET,SUCCESS,,2026-08-06 05:06:48.314360,1
TXN100389,CUST7753,41759.43,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-13 17:28:48.314360,1
TXN100390,CUST4240,3906.96,WALLET,SUCCESS,,2026-08-15 22:12:48.314360,0
TXN100391,CUST7790,14145.37,CARD,SUCCESS,,2026-08-10 22:36:48.314360,1
TXN100392,CUST2962,48504.76,UPI,SUCCESS,,2026-08-18 18:38:48.314360,3
TXN100393,CUST5685,889.04,NETBANKING,SUCCESS,,2026-08-21 16:43:48.314360,1
TXN100394,CUST2976,43938.83,CARD,SUCCESS,,2026-08-20 15:19:48.314360,0
TXN100395,CUST7514,41666.76,CARD,FAILED,BANK_DECLINE,2026-08-13 22:28:48.314360,0
TXN100396,CUST2464,25526.86,NETBANKING,SUCCESS,,2026-08-24 16:40:48.314360,0
TXN100397,CUST4739,19390.89,CARD,FAILED,LIMIT_EXCEEDED,2026-08-12 00:27:48.314360,3
TXN100398,CUST1578,12175.25,CARD,SUCCESS,,2026-08-17 14:43:48.314360,1
TXN100399,CUST4390,40532.02,WALLET,SUCCESS,,2026-08-03 05:20:48.314360,3
TXN100400,CUST9190,10294.11,UPI,SUCCESS,,2026-08-11 04:30:48.314360,3
TXN100401,CUST4955,37814.17,WALLET,SUCCESS,,2026-08-12 13:08:48.314360,1
TXN100402,CUST6651,35675.88,CARD,SUCCESS,,2026-08-01 22:08:48.314360,3
TXN100403,CUST8814,41240.97,WALLET,SUCCESS,,2026-08-09 10:01:48.314360,3
TXN100404,CUST6700,41845.09,NETBANKING,SUCCESS,,2026-08-27 12:39:48.314360,2
TXN100405,CUST3664,1124.59,CARD,SUCCESS,,2026-08-15 07:28:48.314360,3
TXN100406,CUST5531,30876.28,WALLET,SUCCESS,,2026-08-16 01:08:48.314360,3
TXN100407,CUST3730,48917.47,NETBANKING,SUCCESS,,2026-08-15 19:47:48.314360,0
TXN100408,CUST1753,14662.93,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-01 20:36:48.314360,0
TXN100409,CUST4894,173.98,UPI,SUCCESS,,2026-08-13 10:27:48.314360,2
TXN100410,CUST3633,45830.1,NETBANKING,SUCCESS,,2026-08-21 18:49:48.314360,1
TXN100411,CUST4564,3206.14,WALLET,SUCCESS,,2026-08-25 03:59:48.314360,1
TXN100412,CUST7862,16660.48,WALLET,SUCCESS,,2026-08-06 22:44:48.314360,0
TXN100413,CUST8088,15727.13,CARD,SUCCESS,,2026-08-09 13:05:48.314360,1
TXN100414,CUST6613,26076.35,CARD,SUCCESS,,2026-08-28 19:58:48.314360,3
TXN100415,CUST3089,49497.29,UPI,FAILED,TIMEOUT,2026-08-25 01:19:48.314360,0
TXN100416,CUST4790,35200.14,UPI,SUCCESS,,2026-08-15 06:06:48.314360,0
TXN100417,CUST1498,5958.78,NETBANKING,SUCCESS,,2026-08-24 23:52:48.314360,3
TXN100418,CUST4560,37069.09,WALLET,SUCCESS,,2026-08-15 03:50:48.314360,1
TXN100419,CUST6719,6284.45,UPI,SUCCESS,,2026-08-17 13:25:48.314360,0
TXN100420,CUST2448,4316.98,UPI,SUCCESS,,2026-08-17 15:13:48.314360,1
TXN100421,CUST7391,15188.97,WALLET,SUCCESS,,2026-08-06 05:33:48.314360,3
TXN100422,CUST4964,10657.83,CARD,SUCCESS,,2026-08-25 10:04:48.314360,2
TXN100423,CUST3382,25182.45,UPI,SUCCESS,,2026-08-16 16:07:48.314360,3
TXN100424,CUST9725,5761.08,CARD,SUCCESS,,2026-08-08 14:28:48.314360,3
TXN100425,CUST9767,40245.96,NETBANKING,SUCCESS,,2026-08-26 10:51:48.314360,2
TXN100426,CUST2637,5989.76,CARD,SUCCESS,,2026-08-07 09:13:48.314360,2
TXN100427,CUST8372,20832.89,NETBANKING,SUCCESS,,2026-07-31 19:08:48.314360,3
TXN100428,CUST2333,36597.55,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-03 20:53:48.314360,2
TXN100429,CUST4670,44495.14,WALLET,SUCCESS,,2026-08-13 07:48:48.314360,0
TXN100430,CUST9198,31415.14,CARD,SUCCESS,,2026-07-31 17:20:48.314360,3
TXN100431,CUST3008,45840.8,UPI,SUCCESS,,2026-08-14 05:36:48.314360,2
TXN100432,CUST7324,6528.54,UPI,SUCCESS,,2026-07-31 00:02:48.314360,3
TXN100433,CUST9702,27613.53,WALLET,SUCCESS,,2026-08-18 02:41:48.314360,2
TXN100434,CUST6052,2146.38,CARD,SUCCESS,,2026-07-30 03:23:48.314360,0
TXN100435,CUST7127,1564.06,WALLET,SUCCESS,,2026-08-21 20:13:48.314360,0
TXN100436,CUST7860,6905.35,UPI,SUCCESS,,2026-08-06 18:29:48.314360,2
TXN100437,CUST5400,47821.3,UPI,SUCCESS,,2026-08-10 23:30:48.314360,2
TXN100438,CUST3958,45714.49,NETBANKING,FAILED,BANK_DECLINE,2026-08-25 10:40:48.314360,1
TXN100439,CUST9222,31327.48,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-11 19:02:48.314360,0
TXN100440,CUST2397,20432.74,NETBANKING,FAILED,BANK_DECLINE,2026-08-01 02:43:48.314360,2
TXN100441,CUST9757,46072.63,UPI,SUCCESS,,2026-07-30 01:44:48.314360,0
TXN100442,CUST1825,23489.37,CARD,SUCCESS,,2026-08-16 15:04:48.314360,3
TXN100443,CUST7116,44531.23,NETBANKING,SUCCESS,,2026-08-09 03:38:48.314360,3
TXN100444,CUST5168,34264.52,UPI,SUCCESS,,2026-08-12 17:24:48.314360,3
TXN100445,CUST5482,42865.71,CARD,SUCCESS,,2026-08-04 00:50:48.314360,2
TXN100446,CUST4849,18996.43,CARD,SUCCESS,,2026-08-01 14:54:48.314360,0
TXN100447,CUST3709,20775.45,WALLET,SUCCESS,,2026-08-07 18:53:48.314360,1
TXN100448,CUST8276,25262.58,CARD,SUCCESS,,2026-08-14 01:29:48.314360,0
TXN100449,CUST9171,12201.3,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-11 19:55:48.314360,3
TXN100450,CUST1256,35627.04,CARD,SUCCESS,,2026-08-02 01:51:48.314360,0
TXN100451,CUST9788,43392.26,CARD,SUCCESS,,2026-08-23 10:31:48.314360,0
TXN100452,CUST9601,46585.16,WALLET,SUCCESS,,2026-08-26 19:27:48.314360,2
TXN100453,CUST4936,21122.87,NETBANKING,SUCCESS,,2026-08-16 19:42:48.314360,0
TXN100454,CUST4716,37002.61,NETBANKING,SUCCESS,,2026-08-06 01:26:48.314360,2
TXN100455,CUST8229,28479.89,NETBANKING,SUCCESS,,2026-08-18 04:50:48.314360,3
TXN100456,CUST3238,46770.01,WALLET,SUCCESS,,2026-08-01 15:09:48.314360,3
TXN100457,CUST7645,4220.54,UPI,SUCCESS,,2026-08-24 18:40:48.314360,3
TXN100458,CUST5097,16887.14,NETBANKING,FAILED,TIMEOUT,2026-08-13 02:11:48.314360,1
TXN100459,CUST4522,39108.3,WALLET,SUCCESS,,2026-08-13 14:25:48.314360,0
TXN100460,CUST7036,2552.39,NETBANKING,SUCCESS,,2026-08-20 13:54:48.314360,3
TXN100461,CUST3618,16823.78,WALLET,SUCCESS,,2026-08-14 04:43:48.314360,1
TXN100462,CUST7041,4019.5,WALLET,SUCCESS,,2026-08-11 08:05:48.314360,1
TXN100463,CUST2983,28925.71,WALLET,SUCCESS,,2026-08-05 10:05:48.314360,1
TXN100464,CUST5117,16630.34,UPI,SUCCESS,,2026-08-26 23:58:48.314360,1
TXN100465,CUST7462,30183.03,UPI,SUCCESS,,2026-08-21 16:14:48.314360,3
TXN100466,CUST7272,7877.78,NETBANKING,FAILED,NETWORK_ERROR,2026-08-12 12:32:48.314360,2
TXN100467,CUST9474,11636.29,CARD,SUCCESS,,2026-08-15 16:04:48.314360,0
TXN100468,CUST3063,33807.73,UPI,SUCCESS,,2026-08-03 18:38:48.314360,3
TXN100469,CUST7518,34490.35,WALLET,SUCCESS,,2026-07-31 03:05:48.314360,1
TXN100470,CUST3587,6652.47,WALLET,SUCCESS,,2026-08-03 12:22:48.314360,1
TXN100471,CUST3419,11566.78,NETBANKING,SUCCESS,,2026-08-20 01:13:48.314360,0
TXN100472,CUST4887,47803.95,CARD,SUCCESS,,2026-08-22 18:53:48.314360,0
TXN100473,CUST1247,13135.92,UPI,SUCCESS,,2026-08-06 17:30:48.314360,3
TXN100474,CUST3930,43095.35,UPI,SUCCESS,,2026-07-31 19:11:48.314360,1
TXN100475,CUST1096,35052.92,CARD,SUCCESS,,2026-08-20 02:38:48.314360,3
TXN100476,CUST6100,5693.65,NETBANKING,FAILED,NETWORK_ERROR,2026-08-19 14:35:48.314360,0
TXN100477,CUST2786,11449.3,CARD,SUCCESS,,2026-08-24 08:56:48.314360,3
TXN100478,CUST7231,34917.48,NETBANKING,SUCCESS,,2026-08-11 14:45:48.314360,3
TXN100479,CUST8121,33975.14,NETBANKING,SUCCESS,,2026-08-22 17:32:48.314360,3
TXN100480,CUST5534,16196.03,WALLET,SUCCESS,,2026-08-05 15:44:48.314360,3
TXN100481,CUST4130,39966.66,CARD,SUCCESS,,2026-08-16 01:15:48.314360,3
TXN100482,CUST2374,16398.78,WALLET,SUCCESS,,2026-08-08 19:40:48.314360,2
TXN100483,CUST6497,49064.36,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-23 15:59:48.314360,1
TXN100484,CUST3853,26082.94,CARD,SUCCESS,,2026-08-02 05:26:48.314360,1
TXN100485,CUST3921,33653.76,UPI,SUCCESS,,2026-08-21 20:27:48.314360,0
TXN100486,CUST7661,2771.98,NETBANKING,SUCCESS,,2026-07-30 11:31:48.314360,3
TXN100487,CUST3285,1564.04,WALLET,SUCCESS,,2026-08-22 20:22:48.314360,3
TXN100488,CUST1711,43293.35,WALLET,SUCCESS,,2026-08-10 17:56:48.314360,3
TXN100489,CUST4646,46143.65,NETBANKING,SUCCESS,,2026-08-16 22:07:48.314360,1
TXN100490,CUST6502,24008.85,WALLET,SUCCESS,,2026-08-21 06:44:48.314360,1
TXN100491,CUST5402,38291.38,WALLET,SUCCESS,,2026-08-13 07:56:48.314360,2
TXN100492,CUST9715,22113.12,CARD,SUCCESS,,2026-08-08 18:16:48.314360,0
TXN100493,CUST6253,16850.98,CARD,SUCCESS,,2026-07-31 07:47:48.314360,2
TXN100494,CUST1404,21924.72,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-22 02:56:48.314360,1
TXN100495,CUST2498,7039.05,NETBANKING,SUCCESS,,2026-08-09 22:35:48.314360,1
TXN100496,CUST8377,32341.62,CARD,SUCCESS,,2026-08-21 19:10:48.314360,3
TXN100497,CUST8988,17725.49,CARD,SUCCESS,,2026-08-11 20:09:48.314360,1
TXN100498,CUST3065,12587.54,WALLET,SUCCESS,,2026-08-10 06:41:48.314360,3
TXN100499,CUST9989,22024.34,NETBANKING,SUCCESS,,2026-08-04 19:34:48.314360,1
TXN100500,CUST1161,30465.47,CARD,SUCCESS,,2026-07-31 14:07:48.314360,0
TXN100501,CUST3011,26792.98,CARD,SUCCESS,,2026-07-30 18:08:48.314360,1
TXN100502,CUST8638,14887.04,UPI,SUCCESS,,2026-08-02 15:23:48.314360,1
TXN100503,CUST6088,11197.75,CARD,FAILED,LIMIT_EXCEEDED,2026-08-23 00:55:48.314360,2
TXN100504,CUST7041,36366.4,UPI,SUCCESS,,2026-07-31 07:41:48.314360,3
TXN100505,CUST7896,44537.45,WALLET,SUCCESS,,2026-08-05 19:03:48.314360,3
TXN100506,CUST6506,19787.29,WALLET,SUCCESS,,2026-08-01 14:13:48.314360,0
TXN100507,CUST3192,32230.28,UPI,SUCCESS,,2026-08-27 09:35:48.314360,1
TXN100508,CUST4267,10819.3,WALLET,SUCCESS,,2026-08-27 20:10:48.314360,3
TXN100509,CUST9484,20105.24,CARD,SUCCESS,,2026-08-11 10:26:48.314360,1
TXN100510,CUST7073,14180.2,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-25 04:07:48.314360,1
TXN100511,CUST7290,6256.04,UPI,SUCCESS,,2026-08-21 15:07:48.314360,0
TXN100512,CUST4934,41055.29,CARD,SUCCESS,,2026-08-12 22:51:48.314360,1
TXN100513,CUST3973,11935.61,UPI,SUCCESS,,2026-08-05 22:26:48.314360,1
TXN100514,CUST9363,18223.68,NETBANKING,FAILED,BANK_DECLINE,2026-07-31 16:59:48.314360,1
TXN100515,CUST5054,38779.13,UPI,SUCCESS,,2026-08-02 09:12:48.314360,0
TXN100516,CUST1126,24293.47,CARD,SUCCESS,,2026-08-07 04:52:48.314360,3
TXN100517,CUST2224,5497.34,CARD,FAILED,LIMIT_EXCEEDED,2026-08-06 07:35:48.314360,3
TXN100518,CUST3086,35485.61,NETBANKING,SUCCESS,,2026-08-09 17:55:48.314360,3
TXN100519,CUST8454,49573.05,NETBANKING,SUCCESS,,2026-08-26 13:26:48.314360,0
TXN100520,CUST5230,27846.48,WALLET,SUCCESS,,2026-08-04 07:14:48.314360,3
TXN100521,CUST9597,43319.15,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-05 10:56:48.314360,3
TXN100522,CUST8730,37416.36,UPI,SUCCESS,,2026-08-19 20:51:48.314360,2
TXN100523,CUST3047,43756.78,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-23 10:00:48.314360,0
TXN100524,CUST5581,4784.18,UPI,FAILED,TIMEOUT,2026-08-14 17:27:48.314360,2
TXN100525,CUST4025,28815.26,NETBANKING,SUCCESS,,2026-08-28 03:06:48.314360,1
TXN100526,CUST3991,24812.29,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-11 00:56:48.314360,2
TXN100527,CUST7823,19970.9,CARD,SUCCESS,,2026-08-04 05:43:48.314360,0
TXN100528,CUST6668,5098.85,WALLET,SUCCESS,,2026-08-27 17:55:48.314360,3
TXN100529,CUST7596,12071.23,NETBANKING,FAILED,NETWORK_ERROR,2026-08-03 05:32:48.314360,0
TXN100530,CUST6945,17340.66,NETBANKING,SUCCESS,,2026-07-30 11:39:48.314360,1
TXN100531,CUST6084,13481.79,UPI,SUCCESS,,2026-08-19 09:59:48.314360,2
TXN100532,CUST9094,49398.34,CARD,SUCCESS,,2026-08-15 15:43:48.314360,1
TXN100533,CUST2484,19332.29,CARD,SUCCESS,,2026-08-14 05:44:48.314360,3
TXN100534,CUST4089,7794.53,CARD,FAILED,BANK_DECLINE,2026-08-27 19:04:48.314360,0
TXN100535,CUST8930,2917.08,UPI,SUCCESS,,2026-08-10 19:07:48.314360,0
TXN100536,CUST1287,45590.63,UPI,SUCCESS,,2026-08-18 13:05:48.314360,1
TXN100537,CUST7893,23837.11,NETBANKING,SUCCESS,,2026-08-23 06:26:48.314360,3
TXN100538,CUST8788,28255.33,UPI,SUCCESS,,2026-08-14 07:24:48.314360,0
TXN100539,CUST1533,34525.06,UPI,SUCCESS,,2026-08-15 13:57:48.314360,2
TXN100540,CUST5666,13810.11,WALLET,SUCCESS,,2026-08-08 01:30:48.314360,2
TXN100541,CUST8562,36088.88,NETBANKING,FAILED,BANK_DECLINE,2026-07-31 07:31:48.314360,1
TXN100542,CUST9031,38401.97,CARD,SUCCESS,,2026-08-23 07:04:48.314360,0
TXN100543,CUST3019,30533.15,UPI,SUCCESS,,2026-08-19 23:09:48.314360,2
TXN100544,CUST7543,4742.17,UPI,SUCCESS,,2026-08-07 11:44:48.314360,2
TXN100545,CUST7821,34062.25,UPI,FAILED,LIMIT_EXCEEDED,2026-08-17 15:19:48.314360,1
TXN100546,CUST4820,20948.18,NETBANKING,SUCCESS,,2026-08-20 11:40:48.314360,2
TXN100547,CUST1558,20115.89,NETBANKING,SUCCESS,,2026-08-21 20:10:48.314360,3
TXN100548,CUST7296,20972.78,NETBANKING,SUCCESS,,2026-08-23 08:26:48.314360,2
TXN100549,CUST6174,25973.88,NETBANKING,SUCCESS,,2026-08-13 18:00:48.314360,0
TXN100550,CUST8278,42339.03,WALLET,SUCCESS,,2026-08-21 23:03:48.314360,0
TXN100551,CUST2934,48591.81,UPI,SUCCESS,,2026-08-22 09:22:48.314360,2
TXN100552,CUST2588,20075.89,UPI,SUCCESS,,2026-08-04 19:01:48.314360,2
TXN100553,CUST7925,6927.72,NETBANKING,FAILED,TIMEOUT,2026-08-09 08:51:48.314360,1
TXN100554,CUST5360,38100.66,CARD,SUCCESS,,2026-08-02 12:05:48.314360,3
TXN100555,CUST4220,1795.22,UPI,FAILED,LIMIT_EXCEEDED,2026-08-11 02:53:48.314360,0
TXN100556,CUST4632,11717.53,CARD,SUCCESS,,2026-08-04 17:12:48.314360,1
TXN100557,CUST7164,15081.92,UPI,SUCCESS,,2026-07-30 18:47:48.314360,3
TXN100558,CUST4801,28946.21,NETBANKING,SUCCESS,,2026-08-18 08:27:48.314360,3
TXN100559,CUST7559,7815.65,CARD,FAILED,NETWORK_ERROR,2026-08-27 19:51:48.314360,0
TXN100560,CUST5126,46008.2,NETBANKING,SUCCESS,,2026-08-23 03:19:48.314360,1
TXN100561,CUST5989,46295.19,CARD,SUCCESS,,2026-08-23 12:44:48.314360,3
TXN100562,CUST5032,3943.52,CARD,SUCCESS,,2026-08-28 00:21:48.314360,1
TXN100563,CUST8227,24595.07,CARD,SUCCESS,,2026-08-11 10:04:48.314360,3
