transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count,recovery_score,priority,recommendation
TXN102862,CUST1375,37472.69,NETBANKING,FAILED,BANK_DECLINE,2026-08-13 13:54:48.314360,0,75,HIGH,This is a high-value transaction. No previous retry has been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102709,CUST8268,37588.85,CARD,FAILED,NETWORK_ERROR,2026-07-30 06:26:48.314360,1,75,HIGH,This is a high-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102700,CUST7822,32176.93,UPI,FAILED,TIMEOUT,2026-08-26 18:04:48.314360,2,75,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103989,CUST9278,38697.73,CARD,FAILED,BANK_DECLINE,2026-08-01 23:07:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103943,CUST7369,23486.48,UPI,FAILED,NETWORK_ERROR,2026-08-02 07:20:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103355,CUST6076,32343.76,CARD,FAILED,TIMEOUT,2026-08-01 01:31:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100687,CUST6708,22786.98,CARD,FAILED,TIMEOUT,2026-08-05 03:51:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100684,CUST7181,23298.1,NETBANKING,FAILED,TIMEOUT,2026-08-20 04:50:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103910,CUST1907,45025.38,UPI,FAILED,TIMEOUT,2026-08-06 06:46:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103730,CUST4039,42519.62,UPI,FAILED,BANK_DECLINE,2026-08-07 14:14:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103489,CUST7888,46336.65,CARD,FAILED,LIMIT_EXCEEDED,2026-08-07 01:43:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103490,CUST9495,22239.67,CARD,FAILED,TIMEOUT,2026-08-16 17:23:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103241,CUST1565,15339.85,NETBANKING,FAILED,TIMEOUT,2026-08-09 16:40:48.314360,1,70,HIGH,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN104346,CUST9550,25938.9,CARD,FAILED,BANK_DECLINE,2026-08-26 08:35:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104334,CUST1765,30506.74,CARD,FAILED,BANK_DECLINE,2026-08-09 13:06:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100193,CUST4504,39248.79,UPI,FAILED,NETWORK_ERROR,2026-08-05 08:43:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100179,CUST5733,26141.66,CARD,FAILED,NETWORK_ERROR,2026-08-21 23:11:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104295,CUST2688,49968.25,WALLET,FAILED,TIMEOUT,2026-08-15 03:09:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104250,CUST4410,21738.5,UPI,FAILED,NETWORK_ERROR,2026-08-06 08:41:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104286,CUST3239,20046.71,CARD,FAILED,LIMIT_EXCEEDED,2026-08-20 08:04:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100313,CUST4766,27262.9,WALLET,FAILED,NETWORK_ERROR,2026-08-03 14:58:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100056,CUST7996,36315.29,WALLET,FAILED,TIMEOUT,2026-08-26 23:58:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100092,CUST4511,20079.11,CARD,FAILED,LIMIT_EXCEEDED,2026-08-05 22:26:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104986,CUST1094,42809.12,UPI,FAILED,BANK_DECLINE,2026-08-16 11:42:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100044,CUST4043,18052.38,UPI,FAILED,TIMEOUT,2026-08-03 12:18:48.314360,1,70,HIGH,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN100040,CUST5665,45685.33,CARD,FAILED,NETWORK_ERROR,2026-08-04 11:26:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100325,CUST7149,32938.7,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-23 17:46:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104451,CUST7894,47179.68,CARD,FAILED,LIMIT_EXCEEDED,2026-08-01 22:19:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104454,CUST1386,49182.06,NETBANKING,FAILED,NETWORK_ERROR,2026-08-05 18:25:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100304,CUST8310,41249.49,UPI,FAILED,TIMEOUT,2026-08-17 11:36:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100283,CUST1963,41152.18,WALLET,FAILED,NETWORK_ERROR,2026-08-25 20:14:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100438,CUST3958,45714.49,NETBANKING,FAILED,BANK_DECLINE,2026-08-25 10:40:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104163,CUST8784,37129.5,UPI,FAILED,NETWORK_ERROR,2026-08-16 11:47:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100541,CUST8562,36088.88,NETBANKING,FAILED,BANK_DECLINE,2026-07-31 07:31:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100529,CUST7596,12071.23,NETBANKING,FAILED,NETWORK_ERROR,2026-08-03 05:32:48.314360,0,70,HIGH,This is a medium-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100439,CUST9222,31327.48,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-11 19:02:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100593,CUST3223,13031.27,NETBANKING,FAILED,NETWORK_ERROR,2026-08-06 00:00:48.314360,0,70,HIGH,This is a medium-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100689,CUST8096,45443.42,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-15 21:30:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103816,CUST1354,28737.95,UPI,FAILED,NETWORK_ERROR,2026-08-15 09:43:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100716,CUST3276,43539.89,WALLET,FAILED,TIMEOUT,2026-08-26 00:00:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100458,CUST5097,16887.14,NETBANKING,FAILED,TIMEOUT,2026-08-13 02:11:48.314360,1,70,HIGH,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN103637,CUST3530,22239.18,NETBANKING,FAILED,NETWORK_ERROR,2026-08-09 18:24:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103524,CUST2508,40038.42,NETBANKING,FAILED,NETWORK_ERROR,2026-08-27 22:44:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104089,CUST5002,41360.34,CARD,FAILED,NETWORK_ERROR,2026-08-28 13:59:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104127,CUST9117,14934.91,NETBANKING,FAILED,NETWORK_ERROR,2026-08-17 16:36:48.314360,0,70,HIGH,This is a medium-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100905,CUST3703,47543.88,UPI,FAILED,LIMIT_EXCEEDED,2026-08-14 18:52:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100878,CUST4961,42595.13,NETBANKING,FAILED,NETWORK_ERROR,2026-08-11 21:35:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100876,CUST6124,19898.72,NETBANKING,FAILED,TIMEOUT,2026-07-30 23:20:48.314360,1,70,HIGH,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN100858,CUST8838,41786.08,WALLET,FAILED,TIMEOUT,2026-08-09 04:43:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104545,CUST3658,22633.05,UPI,FAILED,TIMEOUT,2026-08-27 13:29:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103308,CUST7596,36008.11,WALLET,FAILED,TIMEOUT,2026-08-21 07:15:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104595,CUST3175,10869.81,UPI,FAILED,TIMEOUT,2026-08-11 23:09:48.314360,1,70,HIGH,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN103585,CUST3300,45867.33,CARD,FAILED,BANK_DECLINE,2026-08-17 23:43:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100783,CUST5965,46077.44,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-22 04:29:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103387,CUST8533,32445.13,WALLET,FAILED,NETWORK_ERROR,2026-08-16 00:22:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103377,CUST4629,47786.42,CARD,FAILED,BANK_DECLINE,2026-08-13 07:59:48.314360,1,70,HIGH,This is a high-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100625,CUST4886,44864.39,UPI,FAILED,LIMIT_EXCEEDED,2026-08-26 18:13:48.314360,0,70,HIGH,This is a high-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103473,CUST2957,36565.19,WALLET,FAILED,TIMEOUT,2026-08-07 13:57:48.314360,3,70,HIGH,This is a high-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN101109,CUST3048,44924.67,WALLET,FAILED,NETWORK_ERROR,2026-08-19 19:14:48.314360,2,70,HIGH,This is a high-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
